Nanopore,Region_MA-MM-CR,Length_3way,Diff_MA-MA,Diff_CR-CR,Diff_MM-MM,Region_MA-MM,Length_MA-MM,Diff_MA-MA,Diff_MM-MM,Region_MA-CR,Length_MA-CR,Diff_MA-MA,Diff_CR_CR,Region_MM-CR,Length_MM-CR,Diff_MM-MM,Diff_CR-CR
5e4935e8-c14f-4453-a7f9-c1096b06da69,,,,,,,,,,,,,,,,,
5e4f25c3-8ed7-47d1-9941-ba74eaad8be8,,,,,,,,,,,,,,,,,
5e4f7edb-d680-4730-81aa-39ae60edf8a2,,,,,,,,,,,,,,,,,
5e51c465-64b8-4654-afdb-142cd405fb8a,,,,,,,,,,,,,,,,,
5e56882a-aed0-4b3d-bb85-4224df9a2718,,,,,,,,,,,,,,,,,
5e582df8-17e0-4e83-acb2-d846fc5165d8,,,,,,,,,,,,,,,,,
5e5d4c52-8677-469d-a85d-7d6eccc0e972,,,,,,,,,,,,,,,,,
5e618b52-132e-4fb9-ae8e-022e8ca0414a,,,,,,,,,,,,,,,,,
5e662d94-95f6-4f12-bcd5-3d80594892c2,,,,,,,,,,,,,,,,,
5e66c493-d083-44c2-9d70-1776ccad823b,,,,,,,,,,,,,,,,,
5e67427f-37cd-45e2-abb4-85b184de89a6,,,,,,,,,,,,,,,,,
5e676889-7fa1-4d90-a552-1afba08dddf4,,,,,,,,,,,,,,,,,
5e6e1151-df7f-4a35-93e7-e5bc82fc0649,,,,,,,,,,,,,,,,,
5e72d5de-719f-42b9-b494-ec0d8286a2c0,,,,,,,,,,,,,,,,,
5e747a27-4dca-46ba-96b8-deab84bae53d,,,,,,,,,,,,,,,,,
5e756024-ffff-4f76-bec2-66d3cbab2883,,,,,,,,,,,,,,,,,
5e78e8e2-0025-408f-9375-8ef887ee5b94,,,,,,,,,,,,,,,,,
5e7b2f3a-6305-46e5-bdc3-d66ff59e9b22,,,,,,,,,,,,,,,,,
5e858509-353d-4f29-810e-cc6b146af00f,,,,,,,,,,,,,,,,,
5e869dd2-eb4d-4187-b0b9-4e5f24e019af,,,,,,,,,,,,,,,,,
5e88dc73-03b6-4eae-be57-4990c4054103,,,,,,,,,,,,,,,,,
5e94ca26-b9c0-4cc4-84f6-c375e149619d,,,,,,,,,,,,,,,,,
5e982338-a089-4639-9e4c-e8f6a03fe21d,,,,,,,,,,,,,,,,,
5e9b2991-f651-4729-8485-0e4b7610bac8,,,,,,,,,,,,,,,,,
5ea01f8b-40e8-483a-b0ce-23af6aeee1e8,,,,,,,,,,,,,,,,,
5ea1a7cf-c151-4f72-a954-4f36435a88e7,,,,,,,,,,,,,,,,,
5ea295ff-234c-428e-8560-663faa993b98,,,,,,,,,,,,,,,,,
5ea3bfe1-f01a-43e9-af4e-ab3d3e6e1f83,,,,,,,,,,,,,,,,,
5ea507de-e289-41bc-ba9c-6d516de2c3bc,,,,,,,,,,,,,,,,,
5ea80911-f496-470b-ba2e-f0a008efe779,,,,,,,,,,,,,,,,,
5eab4df3-217d-4c7c-86c9-a436e1091607,,,,,,,,,,,,,,,,,
5eadb95c-6df9-4f95-afbb-a94e0b25dc51,,,,,,,,,,,,,,,,,
5eae271c-33c0-4315-8011-a227eafce2a1,,,,,,,,,,,,,,,,,
5eb7a81f-74ad-4d7d-aacc-b0d3f5ff21e6,,,,,,,,,,,,,,,,,
5eb818b5-2179-4092-b143-0f1826311de8,,,,,,,,,,,,,,,,,
5eb915b9-9c70-445d-aced-218c09c658cc,,,,,,,,,,,,,,,,,
5ebba9a0-152c-4f84-b197-0c80c51a5aeb,,,,,,,,,,,,,,,,,
5ebc37be-2748-4d83-aa52-1334592e2095,,,,,,,,,,,,,,,,,
5ec36071-43c2-4dc7-a85f-eacbc6d0c4d1,,,,,,,,,,,,,,,,,
5ec75f80-590e-42c2-a11b-d1c7be11c280,,,,,,,,,,,,,,,,,
5eca68c1-e5b7-4e1a-9e0a-e65aebc34607,,,,,,,,,,,,,,,,,
5ece28c6-db61-4acf-a9c2-a96d3d0f0796,,,,,,,,,,,,,,,,,
5ed6979b-c6d4-4e79-bc8e-9819eeebd958,,,,,,,,,,,,,,,,,
5ed77975-c0d5-4e0d-adcf-db213a2e5337,,,,,,,,,,,,,,,,,
5edbbc56-0bd7-494f-a96b-0e63ae984993,,,,,,,,,,,,,,,,,
5edf569e-3ae8-424b-8997-fb7e24bddd80,,,,,,,,,,,,,,,,,
5ee01151-c910-4911-aa71-c1e9271fc762,,,,,,,,,,,,,,,,,
5ee694b9-d786-4a42-914c-b41aafc6e560,,,,,,,,,,,,,,,,,
5ee952ee-60d8-404f-8b33-2539d04ddfa2,,,,,,,,,,,,,,,,,
5ef20d44-5f39-4058-8629-ef2c544fc773,,,,,,,,,,,,,,,,,
5ef38256-f2e9-4302-b92e-4ab9986e3726,,,,,,,,,,,,,,,,,
5ef382f6-f44d-4332-bb92-d41e2b0834e9,,,,,,,,,,,,,,,,,
5ef3efdb-59a4-49ff-9cbb-0c1da8c6cf1b,,,,,,,,,,,,,,,,,
5efa1261-3c9b-486d-99b4-50ad854aa55c,,,,,,,,,,,,,,,,,
5efa809e-0234-486f-bcc0-f58c1adf7d9c,,,,,,,,,,,,,,,,,
5efb38a4-1a44-4880-a1f1-789bca419046,,,,,,,,,,,,,,,,,
5eff3f0a-e74c-45c9-b056-263c761f1d0d,,,,,,,,,,,,,,,,,
5f00d0e2-a27b-4041-a91e-31a049a97bad,,,,,,,,,,,,,,,,,
5f053973-7cdd-4c80-b81e-8cfd122aa179,,,,,,,,,,,,,,,,,
5f08bb63-6648-4b8c-91c9-c0e39d48c569,,,,,,,,,,,,,,,,,
5f09d1c5-e577-48c3-8a63-4b2bd3abc053,,,,,,,,,,,,,,,,,
5f0ddc79-adcf-4e95-82e0-a68ce41f0eca,,,,,,,,,,,,,,,,,
5f0ed609-8e93-404f-b8d1-86d9e5a7a010,,,,,,,,,,,,,,,,,
5f0f926b-e1a5-4aa2-bbb7-9b0d3d6e0db9,,,,,,,,,,,,,,,,,
5f11e3c2-607c-47d4-ae2d-f0b32ba585ab,,,,,,,,,,,,,,,,,
5f127433-625b-44df-8cb9-562fc3a755d5,,,,,,,,,,263,13288,112,226,,,,
5f1ac058-2564-4c73-a9e3-99501346185d,,,,,,,,,,,,,,,,,
5f20945e-4771-4a61-82a5-3881c1d22c86,,,,,,,,,,,,,,,,,
5f214ee7-0f49-4bce-b5c1-cbe000e67749,,,,,,,,,,,,,,,,,
5f231186-f3a0-4680-9063-4a2c542e32cf,,,,,,,,,,,,,,,,,
5f257fcf-4f8c-47a0-819a-e0555b6f79d0,,,,,,,,,,,,,,,,,
5f2a4efe-a98f-48fa-9adf-718bc8615d32,,,,,,,,,,,,,,,,,
5f33ada0-8166-49bd-bdee-70485de69d96,,,,,,,,,,,,,,,,,
5f384092-7b30-45f9-b0dd-a85f93e2f36a,,,,,,,,,,,,,,,,,
5f4437ea-e706-48f0-9baf-e62de89f63e1,,,,,,,,,,,,,,,,,
5f453f91-7ca8-4854-9f92-29902060a86f,,,,,,,,,,,,,,,,,
5f493c04-5ed9-40fb-8ca5-886baa50e74a,,,,,,,,,,,,,,,,,
5f4c4c3e-3a1b-4ea4-8075-38131d1f393f,,,,,,,,,,,,,,,,,
5f5250e8-baca-4edd-ac25-585ea1dab4d7,,,,,,,,,,,,,,,,,
5f55fcbd-2d96-499f-8094-d0c374a2eef6,,,,,,,,,,,,,,,,,
5f56b230-05f1-43ff-9c95-86ec084e384a,,,,,,,,,,,,,,,,,
5f575001-981b-42a7-bf8a-931dbb3a06e8,,,,,,,,,,,,,,,,,
5f5a10f5-2bec-4fce-bf7f-75b3c2439899,,,,,,,,,,,,,,,,,
5f5dee55-834f-4460-b451-37a2d7efcb57,,,,,,,,,,,,,,,,,
5f613e66-cb64-492b-83f1-d8d43a0d1bf7,,,,,,,,,,,,,,,,,
5f627061-66ea-48f7-b69c-ea4ebb021ae3,,,,,,,,,,,,,,,,,
5f675f37-ab1d-4456-8d03-6b028e9a3382,,,,,,,,,,,,,,,,,
5f699ca9-19ab-420f-a668-e0ea05cfcd13,,,,,,,,,,,,,,,,,
5f742372-e02f-40e8-a50b-b065f49363b9,,,,,,,,,,,,,,,,,
5f78f80a-e8b8-4607-bc51-48766c8ae58e,,,,,,,,,,,,,,,,,
5f794ba4-dfed-497a-923e-5ec6668d2f82,,,,,,,,,,,,,,,,,
5f7b246c-a7bd-4686-b89a-ffa9da1f87c1,,,,,,,,,,,,,,,,,
5f7b36fd-fa99-47fa-89dc-b4644b42488d,,,,,,,,,,,,,,,,,
5f85a407-00b6-4208-80e9-ab3cbe52158f,,,,,,,,,,,,,,,,,
5f8cb022-5544-47fe-82a9-27e9b2e7b191,,,,,,,,,,,,,,,,,
5f8e203d-9381-47a0-9e02-e46dd352b31b,,,,,,,,,,,,,,,,,
5f8f10f0-ae52-446c-bfc3-7f031c307e6c,,,,,,,,,,,,,,,,,
5f8f22e4-e74d-462b-8e15-c51791c33565,,,,,,,,,,,,,,,,,
5f9520aa-e229-43bf-b438-4c4b7bf40816,,,,,,,,,,,,,,,,,
5f95ab2b-945a-48af-ad9e-1a0a581f4ce5,,,,,,,,,,,,,,,,,
5f95caa6-ce10-469c-9a77-266dca96b9e3,,,,,,,,,,,,,,,,,
5f9ae5a5-3320-4302-9b50-558d575649d1,,,,,,,,,,,,,,,,,
5fa42b88-9830-4ddc-bc65-65a1c9040ae0,,,,,,,,,,,,,,,,,
5fa7559d-4e43-454e-a97a-fc7cde790c8e,,,,,,,,,,,,,,,,,
5fa90fde-2c53-4a69-9a8d-5f86dcdec845,,,,,,,,,,,,,,,,,
5fa9cd60-c645-4994-bcc0-deaf35a91a52,,,,,,,,,,,,,,,,,
5faa3aaf-b9bd-49fc-9c26-2d2ebb4f9fd7,,,,,,,,,,,,,,,,,
5fae3a9c-cdd5-4fda-95fa-f9f92889fbe0,,,,,,,,,,,,,,,,,
5fae7a2d-94b3-4d66-b23b-108eb7278de3,,,,,,,,,,,,,,,,,
5fae98bb-4b74-4fc7-b794-8197271ef51c,,,,,,,,,,,,,,,,,
5fb090bb-b510-4de6-bf97-d2e0ed853fca,,,,,,,,,,,,,,,,,
5fb572e1-88f3-4f9d-abc9-614204d83432,,,,,,,,,,,,,,,,,
5fb6df2a-8445-4d52-878a-6dc2fa70eefb,,,,,,,,,,,,,,,,,
5fb97d69-6628-4981-9f0d-0ebc75add146,,,,,,,,,,,,,,,,,
5fbc56f9-9ac3-4bbf-9ee2-07e85a5b61e5,,,,,,,,,,,,,,,,,
5fbd0c33-9853-47b1-b056-b2f4cc0db6ba,,,,,,,,,,,,,,,,,
5fbde6a9-3a4a-41b6-85bb-67a65732ea96,,,,,,,,,,,,,,,,,
5fbe0c92-fa77-4331-8aa4-aec35556b2cf,,,,,,,,,,,,,,,,,
5fbe7f87-1c19-4c57-af7a-af59e403744d,,,,,,,,,,,,,,,,,
5fc0923c-8bd9-472d-87a0-88f7b68b25b8,,,,,,,,,,,,,,,,,
5fc0ff9b-5b7e-441f-a28e-72b1c15154e6,,,,,,,,,,,,,,,,,
5fc8ae11-dd5a-44e2-9be3-e653df92101d,,,,,,,,,,,,,,,,,
5fcfa4aa-55a1-4249-99a3-40ecf841fdda,,,,,,,,,,,,,,,,,
5fd01069-4f52-442d-bc13-4834130ed971,,,,,,,,,,,,,,,,,
5fd0259d-ee37-4b21-aba2-f6b9d9985522,,,,,,,,,,,,,,,,,
5fd117e8-3e97-4788-81d5-15de8c5a61c1,,,,,,,,,,,,,,,,,
5fd2342d-b4f1-4bb1-9c71-1c5b7a45510e,,,,,,,,,,,,,,,,,
5fd2c3ca-5ed9-4ff2-83b1-91298c7ce5cb,,,,,,,,,,,,,,,,,
5fd32b69-56e6-41ff-a8a6-f7c2dce83779,,,,,,,,,,,,,,,,,
5fd54a21-a996-4c86-86a1-60ebc03fa7f1,,,,,,,,,,,,,,,,,
5fd72a3d-893c-4b14-a1ea-4237abc586e6,,,,,,,,,,,,,,,,,
5fd8dab2-8844-473b-9f32-588a717279a6,,,,,,,,,,,,,,,,,
5fd9b1d9-989b-4571-8410-68fc411018dc,,,,,,,,,,,,,,,,,
5fdf1ad2-e8e0-462f-9e46-3d1221cfd4ad,,,,,,,,,,,,,,,,,
5fdf3b86-b4b1-4f35-a160-edb958efa3f7,,,,,,,,,,,,,,,,,
5fe01be8-6c21-47d8-8384-4384fb9f1267,,,,,,,,,,,,,,,,,
5fe1b8ae-9c27-4536-a440-f082d1c2ddcd,,,,,,,,,,,,,,,,,
5fe51c74-3ce4-4b3c-87f3-a4d7b491c6bf,,,,,,,,,,,,,,,,,
5fe539f3-4647-48f6-8833-75fbdd49f2be,,,,,,,,,,,,,,,,,
5fe559cc-c42d-4902-b8d7-a4674b3e6df4,,,,,,,,,,,,,,,,,
5fe7c7a3-3448-4875-9eaf-92e9210d3155,,,,,,,,,,,,,,,,,
5fe90118-053b-4de1-a382-e2e04ef46b98,,,,,,,,,,,,,,,,,
5fec7c2a-e792-4ce2-9643-593b5b0e086f,,,,,,,,,,,,,,,,,
5fee206b-d857-46b9-8f5d-4e8b5db9c29f,,,,,,,,,,,,,,,,,
5ff1d411-8be4-43f1-b0eb-566188b8d43d,,,,,,,,,,,,,,,,,
5ff64795-a04f-4152-8a14-1a8bdf941995,,,,,,,,,,,,,,,,,
5ff6dca5-936e-4bdd-a7b4-aa78a3ec1f56,,,,,,,,,,,,,,,,,
5ff7f590-4e30-4f1a-9a12-af88a383791e,,,,,,,,,,,,,,,,,
5ff971f6-3ab6-44c9-ac6d-ac70429f241c,,,,,,,,,,,,,,,,,
5ffa5744-eac7-46e3-b8ef-8061d265ddc4,,,,,,,,,,,,,,,,,
5ffebe10-69c2-42b8-8040-7409e8f5ea86,,,,,,,,,,,,,,,,,
5ffeeb0a-6f6f-464d-9a69-319dd0ed24db,,,,,,,,,,,,,,,,,
5fff4b66-bf00-4ffe-9b54-69fb4df89668,,,,,,,,,,,,,,,,,
5fffff86-af0f-4db1-b863-e0cd9383fa40,,,,,,,,,,,,,,,,,
60005b5c-9393-41fd-95ca-58d2ad0e8a6d,,,,,,,,,,,,,,,,,
6007a5f4-8a0c-4bd7-8db9-f456c52c9ee2,,,,,,,,,,,,,,,,,
600aac19-cc3d-4d69-a2f1-07df59f058d6,,,,,,,,,,,,,,,,,
600b9744-cd0a-4ca8-87c6-0e1cf4cba17f,,,,,,,,,,,,,,,,,
601901f7-7152-49f9-a3a5-5a7b20a1fed2,,,,,,,,,,,,,,,,,
601d883a-1f6c-4de7-bf9a-4587b4ae9b6e,,,,,,,,,,,,,,,,,
602218b3-fc17-44b4-abf0-625ad5bc6076,,,,,,,,,,,,,,,,,
60267357-0682-4012-a0c3-6867bca3b5ae,,,,,,,,,,,,,,,,,
6029dc3d-e77b-4806-bd3f-d45f9f6bf0b1,,,,,,,,,,,,,,,,,
602d45d1-8375-4c08-b1fc-f7816b61ba64,,,,,,,,,,,,,,,,,
6030e62e-bd0c-4c33-afeb-3c29f4377f3d,,,,,,,,,,,,,,,,,
60311083-1e83-4f4a-b09f-7d6d66058087,,,,,,,,,,,,,,,,,
60319f36-4087-4f07-8e69-5b75c9b5e665,,,,,,,,,,,,,,,,,
6036ffcf-e945-48ac-9698-27dc903bbbb8,,,,,,,,,,,,,,,,,
603d24cd-7689-4076-aa08-198408c7e6ec,,,,,,,,,,,,,,,,,
60449893-6fbc-43ca-b9f1-582895989713,,,,,,,,,,,,,,,,,
6044a3df-c969-436a-90de-599dd037bbb1,,,,,,,,,,,,,,,,,
60493759-4ca4-4007-9419-eff1d5af8bc8,,,,,,,,,,,,,,,,,
604d2aa5-9db8-4536-a52b-db9cf6ae81d6,,,,,,,,,,,,,,,,,
604e2e84-cb3f-4720-89b5-55988c3708f1,,,,,,,,,,,,,,,,,
6051e8a4-6b8b-42bd-8711-c63a4e7e1402,,,,,,,,,,,,,,,,,
605603f7-6671-4dbc-a97f-d9760462d61d,,,,,,,,,,,,,,,,,
605be12a-1ef2-416e-aed9-52f38a049b73,,,,,,,,,,,,,,,,,
605e59d6-c5cb-42a1-b6de-e027e49a9973,,,,,,,,,,,,,,,,,
605fed72-7490-4df0-add8-505a75ca4d9c,,,,,,,,,,,,,,,,,
6067436b-5751-4484-a1a1-bad860d60471,,,,,,,,,,,,,,,,,
6067e3e7-8489-485a-91a0-4b24005df87c,,,,,,,,,,,,,,,,,
6076cb80-533a-4b59-b3d3-ac305bd7209d,,,,,,,,,,,,,,,,,
607b1741-204f-43e3-b350-8e8ba4d3a671,,,,,,,,,,,,,,,,,
607f1d77-60d0-43c4-8855-cf4e9e1bf685,,,,,,,,,,,,,,,,,
608620ac-b7ce-41ef-8d3c-ff9816b65914,,,,,,,,,,,,,,,,,
6086d039-ce9e-4e66-9c3f-4ee3dc063e8d,,,,,,,,,,,,,,,,,
60891490-81b7-4503-9b3c-05b0c7f1150a,,,,,,,,,,,,,,,,,
608e820b-0a7f-42b0-b204-2eef535d2af2,,,,,,,,,,,,,,,,,
609221c5-fde3-4d37-939d-1344594f4d41,,,,,,,,,,,,,,,,,
6095ee87-7224-440c-809c-c23fd3066c35,,,,,,,,,,,,,,,,,
6096b4c7-b6d8-42ce-98f1-756d2990570e,,,,,,,,,,,,,,,,,
609a1f68-3c39-4383-b517-359a52e96a5c,,,,,,,,,,,,,,,,,
609a238e-d96c-45bb-9056-01f2bfa545d7,,,,,,,,,,,,,,,,,
609bc4da-6bd5-45fa-a35c-4b711d7daca4,,,,,,,,,,,,,,,,,
60a21072-b61a-49a2-b960-04c78fcf42d1,,,,,,,,,,,,,,,,,
60a22eaf-2f82-444c-8011-d3e23658efa7,,,,,,,,,,,,,,,,,
60a3957e-e6c6-4a30-bf67-43a168b132cd,,,,,,,,,,,,,,,,,
60a4b739-a973-4fc2-93ba-ab9bd79cb3f9,,,,,,,,,,,,,,,,,
60aad2c1-d6bb-4fcf-b48a-a37c609b65cc,,,,,,,,,,,,,,,,,
60b022bc-eb8f-45c4-896c-aaf5f5395a4e,,,,,,,,,,,,,,,,,
60ba4542-19a0-4246-becf-d08d9785b9a0,,,,,,,,,,,,,,,,,
60babb72-9dbf-450d-b8d1-3b10022700ec,,,,,,,,,,,,,,,,,
60bccb99-8e81-49c2-ba78-4253a88782f3,,,,,,,,,,,,,,,,,
60bd0d5a-4926-4319-a89c-fadc7d2826e4,,,,,,,,,,,,,,,,,
60c28129-7ab1-4e33-b06b-db93beb5d4a3,,,,,,,,,,,,,,,,,
60c2adba-e2dd-46fe-8488-6da55e082a9b,,,,,,,,,,,,,,,,,
60c36bc3-880f-4ff5-9c8c-ca4080432255,,,,,,,,,,,,,,,,,
60c3a12b-3cf2-4597-8674-5cfd0089f452,,,,,,,,,,,,,,,,,
60c6dcec-c24e-42e2-ad88-6b6a4dd6f050,,,,,,,,,,,,,,,,,
60c6ef8b-e777-4afc-9316-72c73000472d,,,,,,,,,,,,,,,,,
60c804a1-5cd9-4c03-a4d0-9a40e1ae50e0,,,,,,,,,,,,,,,,,
60cb8257-5ac9-451a-aa00-5d3806acc651,,,,,,,,,,,,,,,,,
60d09c46-d9c0-43e6-a52d-235ccae22554,,,,,,,,,,,,,,,,,
60d33d0c-5975-4e2d-b083-4feaadcb2616,,,,,,,,,,,,,,,,,
60d5bbc8-23da-47d1-bf72-db64465d3e39,,,,,,,,,,,,,,,,,
60d73758-db68-4054-8513-d06a619f15cd,,,,,,,,,,,,,,,,,
60dcc342-cbe1-47a8-9c2d-48ca3d847be7,,,,,,,,,,,,,,,,,
60dfb6b1-91de-4086-8f5f-bbd6a0fb39b4,,,,,,,,,,,,,,,,,
60e21de6-93d7-4fb4-b794-962c6045c7b3,,,,,,,,,,,,,,,,,
60ea5b88-4aed-425a-a09d-b8d87c702cac,,,,,,,,,,,,,,,,,
60f11310-7e34-46a5-941f-c6abc417e9aa,,,,,,,,,,,,,,,,,
60f948e2-a285-4a46-9b67-6efc7fa2cd8a,,,,,,,,,,,,,,,,,
60f94bbd-060f-453b-80fa-c2e4c635819b,,,,,,,,,,,,,,,,,
60fb94a1-d5a0-4b35-a41d-e4e3b18a98eb,,,,,,,,,,,,,,,,,
60fcefcd-6de0-4f20-97f4-70c8bd4d93a7,,,,,,,,,,,,,,,,,
60ff94f2-a83b-413c-ae4e-9d19ce7c9b9e,,,,,,,,,,,,,,,,,
6106d74c-5503-4f12-a307-8646616ec4f5,,,,,,,,,,,,,,,,,
610c15ae-8d72-4ab7-85c3-191a8da09990,,,,,,,,,,,,,,,,,
611689f7-6e38-4f75-bb5e-69c76b665971,,,,,,,,,,,,,,,,,
611cc194-8ff9-4929-969a-b21e2f5beb7b,,,,,,,,,,,,,,,,,
61201205-f34b-44d0-99db-be9eb77e6f06,,,,,,,,,,,,,,,,,
6120879f-193d-4217-bc4a-bc69777ba849,,,,,,,,,,,,,,,,,
6120a71a-7773-4cab-b509-37aeeb8bf9c5,,,,,,,,,,,,,,,,,
61221769-1600-46ec-94ff-4ff52d76707a,,,,,,,,,,,,,,,,,
61256e16-e3a2-490b-83b7-103208cbc6d6,,,,,,,,,,,,,,,,,
6127437b-7f49-4998-9021-3c74fb4f51dc,,,,,,,,,,,,,,,,,
6127aaf3-3688-43fc-a1a5-1a577b253069,,,,,,,,,,,,,,,,,
61281c5b-6b0b-4c9a-95d3-627d73c714a5,,,,,,,,,,,,,,,,,
6129f491-d9cb-420e-967b-08678a4589b0,,,,,,,,,,,,,,,,,
612ab44a-072a-4a94-8e16-2796fe6ad028,,,,,,,,,,,,,,,,,
612fb7f5-4637-4746-b064-95cc4202d366,,,,,,,,,,,,,,,,,
61317c9c-cf60-47ef-a4be-00680a9c380e,,,,,,,,,,,,,,,,,
61324dd2-5d51-43cf-89d8-7dfde143d529,,,,,,,,,,,,,,,,,
6137b61c-672e-4404-bcac-9b151c645b95,,,,,,,,,,,,,,,,,
61390b0f-6475-4d5b-8e8f-4e933f2e56b6,,,,,,,,,,,,,,,,,
613ae7c2-3e54-4132-a9ef-1dd11d21de69,,,,,,,,,,,,,,,,,
613c9269-e8bb-4a98-b43f-386d7ce058b9,,,,,,,,,,,,,,,,,
613d5bbc-9ec9-45c7-b8a5-5c71ee81b2d8,,,,,,,,,,,,,,,,,
61471c0e-4cb3-400c-a641-4e8efa425f9f,,,,,,,,,,,,,,,,,
61472d3c-9e0e-41dc-a6ba-132f00b190fc,,,,,,,,,,,,,,,,,
6147b5e8-b85d-4a9f-b86e-bade2491c7ab,,,,,,,,,,,,,,,,,
61513e3c-1ed5-4d08-b096-f3ad5af12073,,,,,,,,,,,,,,,,,
6156ee2b-6971-4138-9471-43c1ec28ac65,,,,,,,,,,,,,,,,,
615a0ec4-43ca-4aad-8d56-e030e4342dc2,,,,,,,,,,,,,,,,,
615af555-6a71-4c9c-a41d-997f76891442,,,,,,,,,,,,,,,,,
615b6df8-70d0-477d-ab93-bfd3792bd7b7,,,,,,,,,,,,,,,,,
615c3eb3-503a-4edd-8487-2bdbe45da7b9,,,,,,,,,,,,,,,,,
61606746-8a6b-49fe-8593-4f9818176e99,,,,,,,,,,,,,,,,,
616104f2-670b-4a51-bb1e-7e1fb0a240e8,,,,,,,,,,,,,,,,,
61626e52-323d-453b-b972-3aad639a1df8,,,,,,,,,,,,,,,,,
6167c218-3d4b-414c-b66b-a9dc44e6edae,,,,,,,,,,,,,,,,,
616d3b31-8f5d-4258-812b-72262fd81e8f,,,,,,,,,,,,,,,,,
6176a976-f8bd-44dd-80d8-e59eb00e1bcc,,,,,,,,,,,,,,,,,
617dd1ba-c0eb-4da9-b8de-25cebdcde6d9,,,,,,,,,,,,,,,,,
617fe10a-aada-40a8-8592-fa9c75cb4a93,,,,,,,,,,,,,,,,,
6182524b-c143-4310-ac2c-45874e9f08f1,,,,,,,,,,,,,,,,,
6184848e-918a-44d1-ac74-8f6015826e72,,,,,,,,,,,,,,,,,
6185a4e8-fef7-471d-8832-e2055c94d23c,,,,,,,,,,,,,,,,,
618afc81-82a0-4587-8fb7-5b1853c600be,,,,,,,,,,,,,,,,,
618fc6b7-fd58-417e-a36e-9513a6454282,,,,,,,,,,,,,,,,,
61975b8e-9d19-486b-be0e-8cd8fca2bdcc,,,,,,,,,,,,,,,,,
6197b5bf-1585-422e-9514-531862923566,,,,,,,,,,,,,,,,,
619d21ce-7bca-4b41-84d3-0b205eefa85b,,,,,,,,,,,,,,,,,
619e7a11-56c9-405b-80b9-c01cc2b4e8ba,,,,,,,,,,,,,,,,,
619eae2a-c1ad-4048-b4ee-e8c10317f380,,,,,,,,,,,,,,,,,
619f1c13-9b7c-4a62-9cb2-cdc930b095c4,,,,,,,,,,,,,,,,,
61a022fd-f0c7-4afc-99ee-82c76bebc948,,,,,,,,,,,,,,,,,
61a131d3-1204-4e3f-aabc-40e1902dcbb7,,,,,,,,,,,,,,,,,
61a14657-ebe4-4362-aedc-3f44a1f142fc,,,,,,,,,,,,,,,,,
61a4d15e-4f85-4128-8d2d-eaf3e8710c27,,,,,,,,,,,,,,,,,
61a4db2c-2e91-42db-8956-c885120377d8,,,,,,,,,,,,,,,,,
61a5090a-17fe-42c0-867c-d2b28ca41c20,,,,,,,,,,,,,,,,,
61a56278-0aa3-43ae-8bc5-26fba289a05a,,,,,,,,,,,,,,,,,
61a88b7e-f296-4e02-b085-0e179e4ae927,,,,,,,,,,,,,,,,,
61aaf3a5-ea58-4987-938b-14f962af4cd5,,,,,,,,,,,,,,,,,
61ac4946-b756-4bfd-a193-6d7f5db75359,,,,,,,,,,,,,,,,,
61aeec11-f6f7-409f-8ae4-fc1514a44768,,,,,,,,,,,,,,,,,
61b33006-3dca-4426-adf5-30c79715835a,,,,,,,,,,,,,,,,,
61b33451-2e27-47fc-a961-4cf4f3dec0de,,,,,,,,,,,,,,,,,
61b497d0-933c-4fda-97b3-14cf3f2d89e3,,,,,,,,,,,,,,,,,
61b525ce-7bdf-48a1-9411-8e56a9155641,,,,,,,,,,,,,,,,,
61b79068-2d12-480a-8ec7-021e88a47a12,,,,,,,,,,,,,,,,,
61bafc11-c11c-4e7b-b79b-4f4e37a8d3d8,,,,,,,,,,,,,,,,,
61bbb19d-92a5-4842-9041-a37c792d3c76,,,,,,,,,,,,,,,,,
61bd586b-2b82-4e0e-aa1c-9d1f2d3b28a4,,,,,,,,,,,,,,,,,
61bfab2f-7829-413a-9c6e-5b97321b8684,,,,,,,,,,,,,,,,,
61c4cd7c-aab4-4aa6-b844-41a8bcabfc2f,,,,,,,,,,,,,,,,,
61cccf37-b0b4-4ccc-b524-b01a0f8a689a,,,,,,,,,,,,,,,,,
61ce56ac-f614-462c-bb29-a3c64214e956,,,,,,,,,,,,,,,,,
61cf467b-d20f-477c-b93c-b47d169bb366,,,,,,,,,,,,,,,,,
61cfba80-02cd-47f1-98ec-ddd6d5891588,,,,,,,,,,,,,,,,,
61cfd63f-85e3-46b1-bb86-f2c2700eee89,,,,,,,,,,,,,,,,,
61d017a0-e7c5-41c0-b083-d3481104f764,,,,,,,,,,,,,,,,,
61d0c9c8-7d12-43da-b10c-1aa6f3f1e23b,,,,,,,,,,271,7680,105,69,,,,
61d39bfd-4d29-434d-bb24-bf11dc4c9f4f,,,,,,,,,,,,,,,,,
61d6107f-13d6-47a9-84a6-f1e89fd94ad9,,,,,,,,,,,,,,,,,
61da35cb-19c9-4a01-8c7d-5f48ea8869fd,,,,,,,,,,,,,,,,,
61daf58b-68ba-4417-988a-8b5230c59297,,,,,,,,,,,,,,,,,
61dc2f1a-a574-4839-9a82-262b52005780,,,,,,,,,,,,,,,,,
61dcbbe2-161b-4243-9583-0fda4843963a,,,,,,,,,,,,,,,,,
61de0969-11e2-420a-a062-d0ae682335c9,,,,,,,,,,,,,,,,,
